invoice_id,vendor,department,invoice_type,amount,submitted_date,due_date,approved_date,approval_days,payment_terms_days,has_purchase_order,duplicate_flag,vendor_delay_history,sla_breached,risk_level,risk_reason,next_best_action
INV-00679,DataCore Systems,Operations,Cloud Infrastructure,11405.33,2025-06-12,2025-06-27,2025-06-16,4,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00680,DataCore Systems,HR,Cloud Infrastructure,4083.96,2025-09-13,2025-11-12,2025-09-14,1,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00681,DataCore Systems,Finance,Logistics,16611.29,2025-06-01,2025-07-16,2025-06-10,9,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00682,DataCore Systems,HR,Logistics,27252.98,2025-02-27,2025-04-13,2025-03-07,8,45,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00683,CloudBridge Ltd,Procurement,Software License,12348.08,2025-08-17,2025-09-16,2025-08-31,14,30,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00684,FinEdge Services,HR,Security Service,7053.24,2025-04-11,2025-05-26,2025-04-26,15,45,False,False,False,True,Medium,Missing purchase order,Request missing information
INV-00685,CloudBridge Ltd,HR,Office Supplies,6236.28,2025-07-04,2025-07-19,2025-07-10,6,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00686,GreenLogix,Procurement,Software License,8897.19,2025-08-17,2025-10-01,2025-08-23,6,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00687,Alpha Consulting,Risk Management,Office Supplies,24208.72,2025-08-06,2025-09-05,2025-08-11,5,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00688,CloudBridge Ltd,IT,Consulting Service,9445.32,2025-02-03,2025-03-20,2025-02-17,14,45,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00689,TechNova Solutions,Operations,Logistics,27475.11,2025-10-12,2025-11-11,2025-10-19,7,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00690,FinEdge Services,IT,Office Supplies,9039.16,2025-06-04,2025-06-19,2025-06-12,8,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00691,Alpha Consulting,IT,Software License,23840.98,2025-06-03,2025-07-18,2025-06-06,3,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00692,OfficePlus Group,Operations,Consulting Service,15010.65,2025-01-15,2025-02-14,2025-01-27,12,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00693,CloudBridge Ltd,HR,Logistics,11171.91,2025-05-13,2025-07-12,2025-05-21,8,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00694,CloudBridge Ltd,Procurement,Security Service,22122.24,2025-03-25,2025-05-09,2025-03-26,1,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00695,DataCore Systems,Procurement,Consulting Service,2060.21,2025-11-22,2026-01-21,2025-11-28,6,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00696,CloudBridge Ltd,HR,Consulting Service,23110.05,2025-11-03,2025-11-18,2025-11-06,3,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00697,OfficePlus Group,Procurement,Logistics,21090.04,2025-10-01,2025-10-16,2025-10-07,6,15,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00698,OfficePlus Group,Procurement,Office Supplies,12653.84,2025-02-22,2025-03-24,2025-03-09,15,30,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00699,CloudBridge Ltd,Operations,Office Supplies,27522.92,2025-01-09,2025-02-08,2025-01-11,2,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00700,Alpha Consulting,HR,Security Service,23025.89,2025-06-05,2025-07-05,2025-06-11,6,30,False,False,False,False,High,High amount with missing purchase order,Send for manual review
INV-00701,DataCore Systems,Risk Management,Consulting Service,9569.14,2025-02-10,2025-03-12,2025-02-14,4,30,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00702,TechNova Solutions,Operations,Office Supplies,1754.25,2025-09-20,2025-10-05,2025-09-22,2,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00703,TechNova Solutions,Finance,Cloud Infrastructure,20193.8,2025-03-05,2025-03-20,2025-03-18,13,15,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00704,DataCore Systems,Risk Management,Cloud Infrastructure,1363.14,2025-10-24,2025-12-08,2025-10-27,3,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00705,FinEdge Services,HR,Security Service,2515.94,2025-09-28,2025-10-13,2025-10-12,14,15,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00706,TechNova Solutions,Risk Management,Software License,27764.85,2025-07-07,2025-09-05,2025-07-22,15,60,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00707,CloudBridge Ltd,IT,Cloud Infrastructure,29448.38,2025-09-21,2025-10-21,2025-09-28,7,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00708,CloudBridge Ltd,Operations,Software License,15831.96,2025-05-28,2025-07-12,2025-06-05,8,45,True,True,False,False,High,Duplicate invoice detected,Escalate to manager
INV-00709,CloudBridge Ltd,Operations,Cloud Infrastructure,13979.9,2025-08-16,2025-09-30,2025-08-28,12,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00710,GreenLogix,IT,Software License,26895.26,2025-07-08,2025-09-06,2025-07-21,13,60,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00711,CloudBridge Ltd,Operations,Office Supplies,15918.54,2025-03-03,2025-03-18,2025-03-14,11,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00712,CloudBridge Ltd,Risk Management,Consulting Service,2408.96,2025-04-13,2025-05-28,2025-04-17,4,45,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00713,GreenLogix,Risk Management,Office Supplies,8716.29,2025-11-26,2026-01-10,2025-12-08,12,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00714,GreenLogix,Operations,Security Service,8727.27,2025-02-25,2025-04-26,2025-03-10,13,60,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00715,DataCore Systems,Finance,Software License,22265.05,2025-09-13,2025-09-28,2025-09-27,14,15,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00716,NetSecure Inc,IT,Cloud Infrastructure,18848.02,2025-09-24,2025-10-09,2025-09-26,2,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00717,Alpha Consulting,Operations,Security Service,8219.13,2025-01-17,2025-02-01,2025-01-23,6,15,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00718,Alpha Consulting,Procurement,Office Supplies,13555.41,2025-04-01,2025-04-16,2025-04-02,1,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00719,DataCore Systems,Operations,Office Supplies,4467.4,2025-09-07,2025-11-06,2025-09-19,12,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00720,Alpha Consulting,Operations,Security Service,25703.37,2025-07-20,2025-08-04,2025-07-29,9,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00721,NetSecure Inc,Procurement,Cloud Infrastructure,2312.01,2025-03-07,2025-03-22,2025-03-17,10,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00722,TechNova Solutions,Risk Management,Cloud Infrastructure,11726.91,2025-07-02,2025-08-16,2025-07-09,7,45,True,True,False,False,High,Duplicate invoice detected,Escalate to manager
INV-00723,FinEdge Services,Risk Management,Cloud Infrastructure,17979.68,2025-06-06,2025-06-21,2025-06-21,15,15,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00724,TechNova Solutions,Operations,Logistics,25969.37,2025-05-17,2025-07-16,2025-05-27,10,60,False,False,True,False,High,High amount with missing purchase order,Send for manual review
INV-00725,NetSecure Inc,Operations,Security Service,12013.87,2025-09-08,2025-09-23,2025-09-18,10,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00726,NetSecure Inc,IT,Security Service,9335.87,2025-09-12,2025-10-12,2025-09-19,7,30,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00727,FinEdge Services,Procurement,Cloud Infrastructure,1902.18,2025-04-26,2025-06-25,2025-05-06,10,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00728,CloudBridge Ltd,HR,Cloud Infrastructure,8564.27,2025-08-07,2025-10-06,2025-08-17,10,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00729,OfficePlus Group,HR,Cloud Infrastructure,13270.86,2025-04-13,2025-05-28,2025-04-22,9,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00730,DataCore Systems,Finance,Logistics,21248.28,2025-10-23,2025-11-22,2025-11-06,14,30,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00731,Alpha Consulting,Procurement,Logistics,16215.22,2025-10-17,2025-12-16,2025-10-27,10,60,True,True,False,False,High,Duplicate invoice detected,Escalate to manager
INV-00732,Alpha Consulting,IT,Consulting Service,4938.94,2025-08-11,2025-09-25,2025-08-22,11,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00733,FinEdge Services,Operations,Cloud Infrastructure,24799.47,2025-05-12,2025-06-11,2025-05-23,11,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00734,DataCore Systems,IT,Software License,7744.8,2025-08-26,2025-10-10,2025-09-09,14,45,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00735,TechNova Solutions,IT,Consulting Service,8545.0,2025-05-23,2025-07-07,2025-05-24,1,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00736,Alpha Consulting,Finance,Software License,25857.73,2025-11-05,2025-12-20,2025-11-07,2,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00737,NetSecure Inc,Risk Management,Logistics,26628.72,2025-05-01,2025-05-31,2025-05-08,7,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00738,OfficePlus Group,Operations,Software License,7523.27,2025-06-18,2025-08-02,2025-06-20,2,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00739,FinEdge Services,Operations,Consulting Service,4756.2,2025-05-21,2025-06-20,2025-05-24,3,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00740,Alpha Consulting,HR,Cloud Infrastructure,21138.72,2025-10-07,2025-11-21,2025-10-09,2,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00741,DataCore Systems,Procurement,Office Supplies,21612.3,2025-01-11,2025-02-25,2025-01-25,14,45,True,False,True,True,High,Vendor delay history with SLA breach,Send for manual review
INV-00742,TechNova Solutions,Risk Management,Logistics,7570.44,2025-06-08,2025-08-07,2025-06-17,9,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00743,CloudBridge Ltd,HR,Consulting Service,25800.59,2025-07-21,2025-08-05,2025-07-28,7,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00744,FinEdge Services,Procurement,Consulting Service,25852.79,2025-11-20,2026-01-19,2025-11-23,3,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00745,TechNova Solutions,Procurement,Software License,24784.33,2025-07-31,2025-09-29,2025-08-08,8,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00746,CloudBridge Ltd,IT,Logistics,8198.62,2025-08-04,2025-09-18,2025-08-06,2,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00747,Alpha Consulting,Risk Management,Software License,22978.28,2025-11-19,2025-12-19,2025-11-30,11,30,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00748,FinEdge Services,Risk Management,Cloud Infrastructure,9754.79,2025-03-22,2025-04-06,2025-03-24,2,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00749,DataCore Systems,HR,Logistics,12604.33,2025-09-02,2025-11-01,2025-09-08,6,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00750,NetSecure Inc,Procurement,Consulting Service,2989.77,2025-07-21,2025-08-20,2025-07-27,6,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00751,FinEdge Services,Finance,Software License,27731.81,2025-02-15,2025-03-17,2025-02-26,11,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00752,DataCore Systems,Finance,Office Supplies,18731.12,2025-03-18,2025-05-02,2025-03-28,10,45,False,False,False,False,Medium,Missing purchase order,Request missing information
INV-00753,CloudBridge Ltd,Finance,Logistics,16012.21,2025-09-11,2025-11-10,2025-09-24,13,60,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00754,OfficePlus Group,Procurement,Logistics,15077.96,2025-04-16,2025-06-15,2025-04-19,3,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00755,FinEdge Services,Operations,Consulting Service,12551.46,2025-05-29,2025-06-13,2025-06-01,3,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00756,FinEdge Services,Procurement,Security Service,20685.88,2025-01-06,2025-01-21,2025-01-14,8,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00757,GreenLogix,Risk Management,Consulting Service,21543.41,2025-11-02,2026-01-01,2025-11-14,12,60,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00758,NetSecure Inc,IT,Office Supplies,27292.68,2025-01-03,2025-01-18,2025-01-13,10,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00759,GreenLogix,Risk Management,Cloud Infrastructure,4401.03,2025-10-25,2025-11-09,2025-11-09,15,15,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00760,NetSecure Inc,Operations,Consulting Service,3144.62,2025-03-14,2025-05-13,2025-03-26,12,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00761,Alpha Consulting,Procurement,Logistics,11137.47,2025-05-15,2025-06-29,2025-05-22,7,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00762,NetSecure Inc,Operations,Consulting Service,9808.52,2025-10-12,2025-11-11,2025-10-20,8,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00763,TechNova Solutions,IT,Consulting Service,2109.73,2025-08-29,2025-09-13,2025-09-01,3,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00764,Alpha Consulting,Finance,Office Supplies,11017.34,2025-08-23,2025-10-22,2025-09-04,12,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00765,CloudBridge Ltd,Procurement,Software License,6510.14,2025-03-28,2025-04-27,2025-04-02,5,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00766,FinEdge Services,HR,Software License,16017.45,2025-08-02,2025-09-01,2025-08-12,10,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00767,CloudBridge Ltd,Procurement,Software License,8886.3,2025-07-21,2025-08-05,2025-08-01,11,15,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00768,NetSecure Inc,IT,Software License,2891.37,2025-08-21,2025-10-20,2025-09-04,14,60,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00769,NetSecure Inc,Finance,Logistics,18859.76,2025-10-19,2025-12-03,2025-10-27,8,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00770,OfficePlus Group,Procurement,Software License,22442.1,2025-02-17,2025-04-18,2025-02-26,9,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00771,GreenLogix,Finance,Software License,25644.2,2025-07-26,2025-09-24,2025-07-29,3,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00772,CloudBridge Ltd,Procurement,Office Supplies,24132.46,2025-11-05,2025-12-20,2025-11-17,12,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00773,FinEdge Services,Operations,Office Supplies,26619.68,2025-10-16,2025-11-30,2025-10-24,8,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00774,NetSecure Inc,HR,Consulting Service,13306.12,2025-01-21,2025-02-05,2025-01-28,7,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00775,DataCore Systems,Operations,Security Service,19072.01,2025-05-29,2025-06-13,2025-06-07,9,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00776,OfficePlus Group,IT,Consulting Service,20687.26,2025-09-25,2025-10-25,2025-09-30,5,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00777,TechNova Solutions,HR,Software License,15564.22,2025-08-26,2025-09-10,2025-09-02,7,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00778,OfficePlus Group,HR,Software License,23175.08,2025-08-25,2025-09-09,2025-08-26,1,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00779,CloudBridge Ltd,Operations,Logistics,9280.6,2025-08-19,2025-10-18,2025-08-29,10,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00780,DataCore Systems,IT,Consulting Service,2807.51,2025-02-24,2025-04-10,2025-03-06,10,45,True,True,False,False,High,Duplicate invoice detected,Escalate to manager
INV-00781,TechNova Solutions,IT,Logistics,14575.04,2025-11-05,2026-01-04,2025-11-17,12,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00782,NetSecure Inc,Risk Management,Logistics,28912.68,2025-06-04,2025-08-03,2025-06-15,11,60,False,False,False,False,High,High amount with missing purchase order,Send for manual review
INV-00783,TechNova Solutions,Risk Management,Consulting Service,25840.85,2025-03-16,2025-05-15,2025-03-20,4,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00784,FinEdge Services,Finance,Cloud Infrastructure,23206.77,2025-08-05,2025-10-04,2025-08-08,3,60,False,False,False,False,High,High amount with missing purchase order,Send for manual review
INV-00785,Alpha Consulting,Operations,Office Supplies,1079.02,2025-04-14,2025-05-14,2025-04-22,8,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00786,NetSecure Inc,Finance,Software License,19097.09,2025-08-01,2025-09-30,2025-08-13,12,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00787,OfficePlus Group,Finance,Office Supplies,12290.57,2025-04-29,2025-06-28,2025-05-08,9,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00788,NetSecure Inc,HR,Software License,8401.54,2025-08-31,2025-10-30,2025-09-11,11,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00789,Alpha Consulting,Risk Management,Office Supplies,1113.8,2025-08-29,2025-09-28,2025-09-03,5,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00790,NetSecure Inc,HR,Logistics,19880.27,2025-07-19,2025-09-02,2025-07-22,3,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00791,NetSecure Inc,Operations,Consulting Service,18844.35,2025-09-05,2025-09-20,2025-09-10,5,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00792,CloudBridge Ltd,Operations,Office Supplies,9457.73,2025-01-10,2025-01-25,2025-01-14,4,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00793,DataCore Systems,HR,Software License,24301.06,2025-02-28,2025-04-29,2025-03-06,6,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00794,OfficePlus Group,Procurement,Cloud Infrastructure,23196.53,2025-03-19,2025-05-03,2025-04-01,13,45,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00795,CloudBridge Ltd,Risk Management,Software License,27835.65,2025-02-26,2025-04-27,2025-03-06,8,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00796,CloudBridge Ltd,HR,Software License,15465.52,2025-04-16,2025-05-01,2025-04-19,3,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00797,Alpha Consulting,HR,Office Supplies,22110.28,2025-07-06,2025-08-05,2025-07-08,2,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00798,Alpha Consulting,Operations,Software License,7736.82,2025-06-24,2025-08-23,2025-07-07,13,60,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00799,GreenLogix,Procurement,Logistics,20117.36,2025-04-27,2025-06-26,2025-04-30,3,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00800,Alpha Consulting,HR,Logistics,11172.34,2025-03-16,2025-05-15,2025-03-17,1,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00801,CloudBridge Ltd,Finance,Cloud Infrastructure,9786.73,2025-08-11,2025-09-10,2025-08-24,13,30,False,False,False,True,Medium,Missing purchase order,Request missing information
INV-00802,DataCore Systems,HR,Software License,29343.12,2025-08-03,2025-09-17,2025-08-15,12,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00803,OfficePlus Group,Risk Management,Logistics,9754.01,2025-05-24,2025-06-08,2025-05-30,6,15,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00804,GreenLogix,Operations,Logistics,6551.44,2025-06-26,2025-08-25,2025-07-05,9,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00805,FinEdge Services,Procurement,Software License,1590.62,2025-03-06,2025-05-05,2025-03-12,6,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00806,OfficePlus Group,HR,Cloud Infrastructure,22832.87,2025-01-15,2025-01-30,2025-01-18,3,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00807,OfficePlus Group,Risk Management,Office Supplies,29615.16,2025-07-10,2025-07-25,2025-07-12,2,15,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00808,CloudBridge Ltd,Operations,Cloud Infrastructure,17386.84,2025-06-23,2025-08-22,2025-06-24,1,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00809,FinEdge Services,Procurement,Cloud Infrastructure,8893.8,2025-07-13,2025-08-12,2025-07-26,13,30,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00810,FinEdge Services,Procurement,Office Supplies,3390.64,2025-07-30,2025-09-28,2025-08-11,12,60,False,False,False,False,Medium,Missing purchase order,Request missing information
INV-00811,Alpha Consulting,IT,Office Supplies,2803.14,2025-10-29,2025-12-28,2025-11-09,11,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00812,Alpha Consulting,Risk Management,Office Supplies,29897.1,2025-08-02,2025-10-01,2025-08-14,12,60,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00813,Alpha Consulting,IT,Logistics,15638.97,2025-04-19,2025-05-04,2025-04-28,9,15,True,True,False,False,High,Duplicate invoice detected,Escalate to manager
INV-00814,NetSecure Inc,Finance,Security Service,25643.38,2025-07-09,2025-07-24,2025-07-11,2,15,True,True,False,False,High,Duplicate invoice detected,Escalate to manager
INV-00815,NetSecure Inc,Procurement,Cloud Infrastructure,9446.17,2025-03-15,2025-03-30,2025-03-23,8,15,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00816,OfficePlus Group,Procurement,Consulting Service,5900.78,2025-01-02,2025-03-03,2025-01-14,12,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00817,GreenLogix,Operations,Security Service,9636.21,2025-07-13,2025-08-27,2025-07-21,8,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00818,DataCore Systems,HR,Logistics,14097.62,2025-03-18,2025-05-17,2025-03-26,8,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00819,GreenLogix,Operations,Consulting Service,27057.21,2025-08-15,2025-08-30,2025-08-21,6,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00820,TechNova Solutions,HR,Logistics,23986.68,2025-10-15,2025-11-29,2025-10-27,12,45,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00821,TechNova Solutions,HR,Security Service,6087.18,2025-03-03,2025-03-18,2025-03-11,8,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00822,OfficePlus Group,IT,Consulting Service,24975.87,2025-02-13,2025-04-14,2025-02-27,14,60,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00823,TechNova Solutions,Operations,Software License,10528.72,2025-01-13,2025-03-14,2025-01-16,3,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00824,CloudBridge Ltd,Finance,Security Service,5460.6,2025-05-11,2025-06-10,2025-05-14,3,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00825,DataCore Systems,Finance,Security Service,28853.14,2025-01-30,2025-02-14,2025-02-02,3,15,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00826,NetSecure Inc,Procurement,Office Supplies,28276.54,2025-01-27,2025-02-11,2025-02-11,15,15,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00827,Alpha Consulting,HR,Security Service,11858.94,2025-02-01,2025-03-18,2025-02-03,2,45,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00828,TechNova Solutions,Operations,Logistics,7395.34,2025-05-18,2025-06-02,2025-06-02,15,15,True,False,True,True,High,Vendor delay history with SLA breach,Send for manual review
INV-00829,DataCore Systems,Procurement,Security Service,12499.0,2025-03-14,2025-04-13,2025-03-16,2,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00830,GreenLogix,HR,Office Supplies,1732.87,2025-11-14,2026-01-13,2025-11-28,14,60,True,False,True,True,High,Vendor delay history with SLA breach,Send for manual review
INV-00831,Alpha Consulting,Procurement,Security Service,7901.22,2025-06-29,2025-08-28,2025-07-10,11,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00832,OfficePlus Group,Finance,Consulting Service,22305.9,2025-06-03,2025-06-18,2025-06-13,10,15,False,False,False,False,High,High amount with missing purchase order,Send for manual review
INV-00833,OfficePlus Group,Operations,Consulting Service,18508.14,2025-06-25,2025-08-09,2025-07-08,13,45,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00834,OfficePlus Group,IT,Logistics,29499.15,2025-08-24,2025-09-23,2025-08-30,6,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00835,DataCore Systems,Risk Management,Software License,18459.21,2025-03-30,2025-04-14,2025-03-31,1,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00836,GreenLogix,HR,Software License,23725.5,2025-10-03,2025-10-18,2025-10-14,11,15,False,False,False,False,High,High amount with missing purchase order,Send for manual review
INV-00837,CloudBridge Ltd,Procurement,Office Supplies,24910.27,2025-04-01,2025-05-31,2025-04-07,6,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00838,CloudBridge Ltd,Operations,Cloud Infrastructure,28119.31,2025-04-24,2025-05-09,2025-05-02,8,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00839,NetSecure Inc,IT,Software License,24580.28,2025-04-24,2025-06-08,2025-05-05,11,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00840,OfficePlus Group,Operations,Logistics,21355.56,2025-04-11,2025-04-26,2025-04-15,4,15,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00841,OfficePlus Group,HR,Security Service,15073.33,2025-10-17,2025-11-16,2025-10-26,9,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00842,DataCore Systems,Risk Management,Software License,4259.21,2025-09-25,2025-10-25,2025-10-10,15,30,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00843,TechNova Solutions,Risk Management,Logistics,16221.77,2025-01-02,2025-03-03,2025-01-07,5,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00844,TechNova Solutions,Procurement,Office Supplies,25408.08,2025-03-04,2025-04-18,2025-03-11,7,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00845,TechNova Solutions,Risk Management,Consulting Service,1885.46,2025-09-30,2025-11-29,2025-10-15,15,60,True,True,False,True,High,Duplicate invoice detected,Escalate to manager
INV-00846,CloudBridge Ltd,HR,Software License,29712.81,2025-02-08,2025-04-09,2025-02-12,4,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00847,CloudBridge Ltd,Risk Management,Logistics,3353.42,2025-01-13,2025-03-14,2025-01-21,8,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00848,OfficePlus Group,IT,Software License,14470.51,2025-06-20,2025-07-05,2025-06-26,6,15,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
